Date,Time,Visitor Team,VisitorPts,Home Team,HomePts,Score Type,OT,Attend,Notes,HomeWin,HomeNumWins,VisitorNumWins,HomeWins2020,VisitorWins2020
"Sun, May 23, 2021",1:00p,Washington Wizards,118,Philadelphia 76ers,125,Box Score,,"11,160",,1,594,496,43,25
"Sun, May 23, 2021",3:30p,Los Angeles Lakers,90,Phoenix Suns,99,Box Score,,"11,824",,1,595,496,34,52
"Sun, May 23, 2021",7:00p,Atlanta Hawks,107,New York Knicks,105,Box Score,,"15,047",,0,596,496,21,20
"Sun, May 23, 2021",9:30p,Memphis Grizzlies,112,Utah Jazz,109,Box Score,,"13,750",,0,596,497,44,34
"Mon, May 24, 2021",7:30p,Miami Heat,98,Milwaukee Bucks,132,Box Score,,"9,107",,1,596,498,56,44
"Mon, May 24, 2021",10:00p,Portland Trail Blazers,109,Denver Nuggets,128,Box Score,,"7,727",,1,597,498,46,35
"Tue, May 25, 2021",7:30p,Boston Celtics,108,Brooklyn Nets,130,Box Score,,"14,774",,1,598,498,35,48
"Tue, May 25, 2021",10:00p,Los Angeles Lakers,109,Phoenix Suns,102,Box Score,,"11,919",,0,599,498,34,52
"Tue, May 25, 2021",10:30p,Dallas Mavericks,127,Los Angeles Clippers,121,Box Score,,"6,885",,0,599,499,49,43
"Wed, May 26, 2021",7:00p,Washington Wizards,95,Philadelphia 76ers,120,Box Score,,"11,160",,1,599,500,43,25
"Wed, May 26, 2021",7:30p,Atlanta Hawks,92,New York Knicks,101,Box Score,,"16,254",,1,600,500,21,20
"Wed, May 26, 2021",10:00p,Memphis Grizzlies,129,Utah Jazz,141,Box Score,,"14,200",,1,601,500,44,34
"Thu, May 27, 2021",7:30p,Milwaukee Bucks,113,Miami Heat,84,Box Score,,"17,000",,0,602,500,44,56
"Thu, May 27, 2021",10:00p,Phoenix Suns,95,Los Angeles Lakers,109,Box Score,,"7,825",,1,602,501,52,34
"Thu, May 27, 2021",10:30p,Denver Nuggets,120,Portland Trail Blazers,115,Box Score,,"8,050",,0,603,501,35,46
"Fri, May 28, 2021",7:00p,New York Knicks,94,Atlanta Hawks,105,Box Score,,"15,743",,1,603,502,20,21
"Fri, May 28, 2021",8:30p,Brooklyn Nets,119,Boston Celtics,125,Box Score,,"4,789",,1,604,502,48,35
"Fri, May 28, 2021",9:30p,Los Angeles Clippers,118,Dallas Mavericks,108,Box Score,,"17,705",,0,605,502,43,49
"Sat, May 29, 2021",1:30p,Milwaukee Bucks,120,Miami Heat,103,Box Score,,"17,000",,0,605,503,44,56
"Sat, May 29, 2021",4:00p,Denver Nuggets,95,Portland Trail Blazers,115,Box Score,,"8,050",,1,605,504,35,46
"Sat, May 29, 2021",7:00p,Philadelphia 76ers,132,Washington Wizards,103,Box Score,,0,,0,606,504,25,43
"Sat, May 29, 2021",9:30p,Utah Jazz,121,Memphis Grizzlies,111,Box Score,,"12,185",,0,606,505,34,44
"Sun, May 30, 2021",1:00p,New York Knicks,96,Atlanta Hawks,113,Box Score,,"16,458",,1,606,506,20,21
"Sun, May 30, 2021",3:30p,Phoenix Suns,100,Los Angeles Lakers,92,Box Score,,"8,025",,0,607,506,52,34
"Sun, May 30, 2021",7:00p,Brooklyn Nets,141,Boston Celtics,126,Box Score,,"17,226",,0,607,507,48,35
"Sun, May 30, 2021",9:30p,Los Angeles Clippers,106,Dallas Mavericks,81,Box Score,,"17,761",,0,607,508,43,49
"Mon, May 31, 2021",7:00p,Philadelphia 76ers,114,Washington Wizards,122,Box Score,,"10,665",,1,607,509,25,43
"Mon, May 31, 2021",9:30p,Utah Jazz,120,Memphis Grizzlies,113,Box Score,,"12,185",,0,608,509,34,44
"Tue, Jun 1, 2021",7:30p,Boston Celtics,109,Brooklyn Nets,123,Box Score,,"14,993",,1,608,510,35,48
"Tue, Jun 1, 2021",9:00p,Portland Trail Blazers,140,Denver Nuggets,147,Box Score,2OT,"10,463",,1,609,510,46,35
"Tue, Jun 1, 2021",10:00p,Los Angeles Lakers,85,Phoenix Suns,115,Box Score,,"16,163",,1,610,510,34,52
"Wed, Jun 2, 2021",7:00p,Washington Wizards,112,Philadelphia 76ers,129,Box Score,,"15,523",,1,611,510,43,25
"Wed, Jun 2, 2021",7:30p,Atlanta Hawks,103,New York Knicks,89,Box Score,,"16,512",,0,612,510,21,20
"Wed, Jun 2, 2021",9:30p,Memphis Grizzlies,110,Utah Jazz,126,Box Score,,"14,250",,1,612,511,44,34
"Wed, Jun 2, 2021",10:00p,Dallas Mavericks,105,Los Angeles Clippers,100,Box Score,,"7,428",,0,613,511,49,43
"Thu, Jun 3, 2021",8:00p,Denver Nuggets,126,Portland Trail Blazers,115,Box Score,,"10,022",,0,613,512,35,46
"Thu, Jun 3, 2021",10:30p,Phoenix Suns,113,Los Angeles Lakers,100,Box Score,,"8,550",,0,613,513,52,34
"Fri, Jun 4, 2021",9:00p,Los Angeles Clippers,104,Dallas Mavericks,97,Box Score,,"18,324",,0,613,514,43,49
"Sat, Jun 5, 2021",7:30p,Milwaukee Bucks,107,Brooklyn Nets,115,Box Score,,"15,750",,1,613,515,35,56
"Sun, Jun 6, 2021",1:00p,Atlanta Hawks,128,Philadelphia 76ers,124,Box Score,,"18,624",,0,614,515,43,20
"Sun, Jun 6, 2021",3:30p,Dallas Mavericks,111,Los Angeles Clippers,126,Box Score,,"7,342",,1,614,516,49,43
"Mon, Jun 7, 2021",7:30p,Milwaukee Bucks,86,Brooklyn Nets,125,Box Score,,"15,776",,1,615,516,35,56
"Mon, Jun 7, 2021",10:00p,Denver Nuggets,105,Phoenix Suns,122,Box Score,,"16,219",,1,616,516,34,46
"Tue, Jun 8, 2021",7:30p,Atlanta Hawks,102,Philadelphia 76ers,118,Box Score,,"18,624",,1,617,516,43,20
"Tue, Jun 8, 2021",10:00p,Los Angeles Clippers,109,Utah Jazz,112,Box Score,,"18,007",,1,618,516,44,49
"Wed, Jun 9, 2021",9:30p,Denver Nuggets,98,Phoenix Suns,123,Box Score,,"16,529",,1,619,516,34,46
"Thu, Jun 10, 2021",7:30p,Brooklyn Nets,83,Milwaukee Bucks,86,Box Score,,"16,310",,1,620,516,56,35
"Thu, Jun 10, 2021",10:00p,Los Angeles Clippers,111,Utah Jazz,117,Box Score,,"18,007",,1,621,516,44,49
"Fri, Jun 11, 2021",7:30p,Philadelphia 76ers,127,Atlanta Hawks,111,Box Score,,"16,432",,0,622,516,20,43
"Fri, Jun 11, 2021",10:00p,Phoenix Suns,116,Denver Nuggets,102,Box Score,,"18,277",,0,622,517,46,34
"Sat, Jun 12, 2021",8:30p,Utah Jazz,106,Los Angeles Clippers,132,Box Score,,"8,185",,1,622,518,49,44
"Sun, Jun 13, 2021",3:00p,Brooklyn Nets,96,Milwaukee Bucks,107,Box Score,,"16,310",,1,623,518,56,35
"Sun, Jun 13, 2021",8:00p,Phoenix Suns,125,Denver Nuggets,118,Box Score,,"18,290",,0,624,518,46,34
"Mon, Jun 14, 2021",7:30p,Philadelphia 76ers,100,Atlanta Hawks,103,Box Score,,"16,502",,1,624,519,20,43
"Mon, Jun 14, 2021",10:00p,Utah Jazz,104,Los Angeles Clippers,118,Box Score,,"8,474",,1,625,519,49,44
"Tue, Jun 15, 2021",8:30p,Milwaukee Bucks,108,Brooklyn Nets,114,Box Score,,"16,067",,1,626,519,35,56
"Wed, Jun 16, 2021",7:30p,Atlanta Hawks,109,Philadelphia 76ers,106,Box Score,,"18,624",,0,627,519,43,20
"Wed, Jun 16, 2021",10:00p,Los Angeles Clippers,119,Utah Jazz,111,Box Score,,"18,007",,0,627,520,44,49
"Thu, Jun 17, 2021",8:30p,Brooklyn Nets,89,Milwaukee Bucks,104,Box Score,,"16,310",,1,627,521,56,35
"Fri, Jun 18, 2021",7:30p,Philadelphia 76ers,104,Atlanta Hawks,99,Box Score,,"16,610",,0,628,521,20,43
"Fri, Jun 18, 2021",10:00p,Utah Jazz,119,Los Angeles Clippers,131,Box Score,,"17,105",,1,628,522,49,44
"Sat, Jun 19, 2021",8:30p,Milwaukee Bucks,115,Brooklyn Nets,111,Box Score,OT,"16,287",,0,629,522,35,56
"Sun, Jun 20, 2021",3:30p,Los Angeles Clippers,114,Phoenix Suns,120,Box Score,,"16,583",,1,629,523,34,49
"Sun, Jun 20, 2021",8:00p,Atlanta Hawks,103,Philadelphia 76ers,96,Box Score,,"18,624",,0,630,523,43,20
"Tue, Jun 22, 2021",9:00p,Los Angeles Clippers,103,Phoenix Suns,104,Box Score,,"16,645",,1,630,524,34,49
"Wed, Jun 23, 2021",8:30p,Atlanta Hawks,116,Milwaukee Bucks,113,Box Score,,"16,310",,0,631,524,56,20
"Thu, Jun 24, 2021",9:00p,Phoenix Suns,92,Los Angeles Clippers,106,Box Score,,"17,222",,1,631,525,49,34
"Fri, Jun 25, 2021",8:30p,Atlanta Hawks,91,Milwaukee Bucks,125,Box Score,,"16,422",,1,632,525,56,20
"Sat, Jun 26, 2021",9:00p,Phoenix Suns,84,Los Angeles Clippers,80,Box Score,,"18,222",,0,633,525,49,34
"Sun, Jun 27, 2021",8:30p,Milwaukee Bucks,113,Atlanta Hawks,102,Box Score,,"16,650",,0,633,526,20,56
"Mon, Jun 28, 2021",9:00p,Los Angeles Clippers,116,Phoenix Suns,102,Box Score,,"16,664",,0,633,527,34,49
"Tue, Jun 29, 2021",8:30p,Milwaukee Bucks,88,Atlanta Hawks,110,Box Score,,"16,478",,1,633,528,20,56
"Wed, Jun 30, 2021",9:00p,Phoenix Suns,130,Los Angeles Clippers,103,Box Score,,"18,495",,0,634,528,49,34
"Thu, Jul 1, 2021",8:30p,Atlanta Hawks,112,Milwaukee Bucks,123,Box Score,,"16,389",,1,634,529,56,20
"Sat, Jul 3, 2021",8:30p,Milwaukee Bucks,118,Atlanta Hawks,107,Box Score,,"16,620",,0,635,529,20,56
"Tue, Jul 6, 2021",9:00p,Milwaukee Bucks,105,Phoenix Suns,118,Box Score,,"16,557",,1,635,530,34,56
"Thu, Jul 8, 2021",9:00p,Milwaukee Bucks,108,Phoenix Suns,118,Box Score,,"16,583",,1,636,530,34,56
"Sun, Jul 11, 2021",8:00p,Phoenix Suns,100,Milwaukee Bucks,120,Box Score,,"16,637",,1,637,530,56,34
"Wed, Jul 14, 2021",9:00p,Phoenix Suns,103,Milwaukee Bucks,109,Box Score,,"16,911",,1,638,530,56,34
"Sat, Jul 17, 2021",9:00p,Milwaukee Bucks,123,Phoenix Suns,119,Box Score,,"16,562",,0,639,530,34,56
"Tue, Jul 20, 2021",9:00p,Phoenix Suns,98,Milwaukee Bucks,105,Box Score,,"17,397",,1,639,531,56,34
